ACCT_ID,NPS_SCORE_2015,NPS_SCORE_2016
96450104,9,NA
96474148,9,NA
96771999,9,9
96865476,9,NA
97248233,9,NA
97737407,9,NA
97802660,9,NA
98050444,9,NA
98242667,9,NA
98421795,9,NA
98630183,9,NA
98955754,9,NA
99129944,9,NA
99218211,9,10
99524613,9,NA
99628409,9,NA
99656228,9,NA
99669052,9,9
99706119,9,NA
99764966,9,NA
99858316,9,NA
10128516,10,NA
10650466,10,NA
11057323,10,NA
11492934,10,NA
11597306,10,NA
12232195,10,NA
13785567,10,NA
13800157,10,NA
13861751,10,NA
14017990,10,NA
14246111,10,NA
14291260,10,NA
14418936,10,10
14612497,10,1
14678741,10,NA
14768372,10,NA
15575134,10,NA
16394959,10,10
16436761,10,NA
16844761,10,NA
16889184,10,1
16964862,10,NA
17026937,10,NA
17414633,10,NA
17450149,10,NA
18373574,10,9
18899648,10,NA
19245391,10,5
19488507,10,NA
19559003,10,NA
20128280,10,NA
20253721,10,NA
20454849,10,7
20652414,10,NA
20850302,10,NA
21039544,10,NA
21047547,10,10
21089151,10,7
21152793,10,9
21219862,10,NA
21562230,10,NA
21598310,10,NA
21821053,10,NA
21921746,10,NA
22071258,10,NA
22094055,10,NA
22678356,10,0
22695435,10,NA
22708347,10,8
22795666,10,8
22940993,10,0
23474165,10,NA
23713061,10,9
23774036,10,5
23850960,10,NA
23863818,10,NA
24090631,10,NA
24450072,10,7
24517497,10,4
24696401,10,6
24707424,10,NA
24742608,10,NA
24861259,10,NA
24871243,10,NA
25750762,10,NA
25766733,10,NA
25788215,10,10
25803602,10,NA
25806208,10,9
26217184,10,NA
26279339,10,NA
26946917,10,NA
26998549,10,NA
27181046,10,NA
27244374,10,10
27281844,10,NA
27588881,10,NA
27737864,10,NA
27824352,10,NA
27838528,10,NA
28843120,10,NA
29000528,10,NA
29319976,10,9
29360557,10,NA
29397695,10,NA
29423028,10,NA
29515370,10,NA
29650955,10,NA
29802399,10,NA
29904447,10,NA
30221416,10,9
30466580,10,NA
30529266,10,8
30569065,10,NA
30801818,10,NA
30888527,10,10
30940774,10,NA
31218828,10,NA
31236300,10,10
31249947,10,NA
31280416,10,7
31412089,10,NA
32205329,10,7
32548461,10,NA
32837961,10,NA
33321196,10,NA
33381849,10,8
33397916,10,NA
33550914,10,NA
33599765,10,NA
33951423,10,NA
33954457,10,NA
33979709,10,10
34013105,10,NA
34186470,10,NA
34213310,10,NA
34230311,10,NA
34479294,10,NA
34612109,10,NA
34750190,10,4
35252068,10,NA
35558883,10,NA
35733410,10,NA
35912824,10,8
35993641,10,NA
36636264,10,NA
36637342,10,NA
36763745,10,NA
36861816,10,NA
37108365,10,NA
37269691,10,NA
37572449,10,NA
37648408,10,NA
37658459,10,NA
37868615,10,8
37903794,10,NA
38010618,10,NA
38253491,10,NA
38463227,10,NA
38688406,10,NA
38754726,10,NA
38873796,10,9
39143270,10,NA
39475472,10,NA
39626241,10,NA
39795265,10,NA
39841593,10,NA
40000467,10,NA
40203296,10,NA
40240589,10,NA
40279468,10,NA
40320161,10,NA
40446141,10,NA
40478443,10,1
40516008,10,NA
40749520,10,NA
41399274,10,NA
41445392,10,NA
41666339,10,NA
41739537,10,NA
42078836,10,NA
42286242,10,NA
42491873,10,NA
42611291,10,NA
42738453,10,NA
42952768,10,NA
43805229,10,NA
43835001,10,NA
43909025,10,2
43964580,10,NA
44048526,10,NA
44105887,10,NA
44243094,10,NA
44360629,10,NA
44447214,10,NA
44673107,10,8
44747621,10,NA
45096583,10,NA
45218212,10,5
45260614,10,NA
45720989,10,9
45785807,10,NA
45980250,10,NA
46376064,10,NA
46505131,10,9
46507467,10,NA
46632249,10,NA
46770481,10,NA
46806567,10,9
46879885,10,NA
47009342,10,NA
47115657,10,NA
47496607,10,NA
47517481,10,NA
47934095,10,NA
48498534,10,NA
48530991,10,NA
48985062,10,NA
49812289,10,NA
49828753,10,NA
49888527,10,8
50389835,10,NA
50623716,10,NA
50685546,10,NA
50769045,10,NA
50775550,10,NA
50796509,10,10
51016128,10,NA
51241503,10,NA
51382308,10,10
51751078,10,NA
52162671,10,NA
52164461,10,NA
52590806,10,NA
52820339,10,NA
52931829,10,NA
53277906,10,1
53564548,10,10
54199432,10,7
54547998,10,4
54553638,10,NA
54564166,10,NA
54567435,10,NA
54586334,10,NA
54591690,10,NA
54616919,10,NA
54757679,10,7
55313464,10,NA
55531980,10,1
55565628,10,NA
55633395,10,10
55692304,10,7
55725067,10,NA
56113574,10,NA
56665277,10,NA
56672239,10,NA
56837659,10,NA
56985463,10,NA
57141173,10,NA
57192966,10,7
57230365,10,NA
57521663,10,10
58069941,10,NA
58358840,10,NA
58503262,10,NA
58610120,10,8
58777077,10,NA
58797456,10,NA
58803953,10,NA
59075074,10,NA
59449675,10,NA
59704659,10,5
59708847,10,NA
59864320,10,NA
60098747,10,NA
60208208,10,NA
60316379,10,10
60644703,10,NA
60995373,10,10
61029625,10,NA
61040531,10,NA
61299578,10,9
61456829,10,NA
61500573,10,NA
61822351,10,NA
62049169,10,NA
62197076,10,NA
62395229,10,NA
62434941,10,NA
62459012,10,8
63417609,10,10
63492009,10,NA
63574706,10,NA
63650515,10,10
63867452,10,NA
64009877,10,NA
64079732,10,NA
64176623,10,NA
64318547,10,NA
64322810,10,NA
64449397,10,NA
64555526,10,NA
64642489,10,9
64757110,10,NA
65140367,10,9
65979722,10,NA
66288968,10,NA
66446571,10,NA
66520214,10,NA
66573390,10,NA
67348246,10,NA
67520111,10,10
67770053,10,6
67904130,10,NA
68110294,10,NA
68115486,10,9
68242661,10,NA
68399184,10,NA
68874067,10,NA
68905237,10,0
68983815,10,5
69108600,10,NA
69510680,10,NA
69601962,10,NA
69665796,10,NA
69819934,10,NA
69823614,10,NA
70016313,10,NA
70321456,10,NA
70945272,10,7
71669139,10,NA
71815091,10,NA
71819797,10,NA
72101451,10,NA
72208067,10,NA
72277011,10,NA
72299016,10,8
72483311,10,NA
72488277,10,8
72785217,10,NA
73403826,10,NA
73645420,10,NA
73760730,10,NA
74058618,10,NA
74083469,10,9
74452578,10,NA
74580450,10,NA
74810412,10,NA
74940807,10,NA
75036672,10,NA
75203443,10,0
75350235,10,NA
75364154,10,NA
75440219,10,NA
75455306,10,NA
75789266,10,NA
75918648,10,7
76126922,10,NA
76401109,10,9
76523107,10,NA
76747401,10,NA
76851230,10,7
77118027,10,NA
77388522,10,0
77456442,10,NA
77697808,10,NA
77970769,10,10
78440815,10,NA
78486477,10,NA
78817211,10,NA
78863367,10,7
78864472,10,NA
78983934,10,NA
79650074,10,NA
79711113,10,NA
79775317,10,NA
80070143,10,NA
80242640,10,NA
80600901,10,NA
80758917,10,NA
80922816,10,10
81126898,10,NA
81376086,10,NA
81384235,10,NA
81571622,10,NA
81731248,10,NA
81770788,10,NA
81852717,10,9
82796933,10,NA
82878614,10,NA
83182131,10,NA
83204534,10,NA
83526154,10,7
83616133,10,NA
83657181,10,NA
83943979,10,NA
83982819,10,9
84032542,10,NA
84130760,10,NA
84161552,10,7
85143544,10,NA
85146418,10,9
85268989,10,NA
85303813,10,NA
85305828,10,NA
85342710,10,NA
86149689,10,NA
86533338,10,NA
86595293,10,NA
87114673,10,NA
87264177,10,NA
87334017,10,NA
87513890,10,NA
87843318,10,NA
88588217,10,8
89440705,10,NA
90129411,10,NA
90173182,10,NA
90211260,10,8
90362233,10,NA
90365348,10,NA
90617207,10,NA
90657972,10,NA
90726521,10,NA
91254710,10,NA
91422372,10,7
91431888,10,1
91695395,10,NA
92010951,10,9
92143896,10,NA
92296298,10,NA
92310197,10,NA
92311806,10,NA
92408529,10,8
93052980,10,NA
93105416,10,10
93415798,10,NA
93819213,10,NA
94017172,10,7
94059241,10,NA
94181755,10,NA
94191664,10,2
94312160,10,NA
94345475,10,7
94616702,10,NA
94969886,10,NA
95051966,10,9
95479555,10,NA
95519503,10,0
95622693,10,NA
95829604,10,10
95842167,10,NA
95860735,10,NA
95907139,10,NA
96168752,10,7
96402468,10,NA
96881086,10,NA
96915290,10,NA
97526505,10,NA
97615194,10,NA
97665358,10,NA
98114104,10,NA
98443467,10,3
98833114,10,NA
98874569,10,NA
98926033,10,6
99197643,10,NA
99315080,10,NA
99430291,10,NA
99618212,10,NA
99626049,10,NA
10000954,NA,NA
10003769,NA,NA
10031857,NA,NA
10042032,NA,7
10047110,NA,NA
10056965,NA,NA
10061701,NA,7
10066053,NA,NA
10107876,NA,NA
10113772,NA,NA
10124355,NA,NA
10125278,NA,NA
10137786,NA,NA
10148939,NA,10
10177158,NA,NA
10186905,NA,NA
10196017,NA,NA
10201519,NA,NA
10203040,NA,NA
10214838,NA,NA
10242185,NA,NA
10254816,NA,NA
10259355,NA,NA
10261516,NA,NA
10329532,NA,NA
10332586,NA,NA
10338385,NA,NA
10353404,NA,NA
10376691,NA,NA
10377356,NA,NA
10381558,NA,NA
10383180,NA,8
10397060,NA,NA
10410122,NA,NA
10415419,NA,NA
10418999,NA,NA
10440101,NA,10
10444136,NA,5
10448542,NA,10
10453467,NA,NA
10458885,NA,NA
10507303,NA,NA
10511330,NA,NA
10526577,NA,NA
10544780,NA,NA
10548628,NA,NA
10555219,NA,NA
10617480,NA,NA
10624908,NA,9
10628765,NA,8
10630588,NA,NA
10660929,NA,9
10663409,NA,NA
10664425,NA,8
10675173,NA,NA
10688483,NA,NA
10691131,NA,NA
10714427,NA,NA
10721000,NA,NA
10727571,NA,NA
10731463,NA,NA
10754124,NA,NA
10773598,NA,NA
10776222,NA,NA
10784433,NA,NA
10799961,NA,NA
10814539,NA,NA
10836382,NA,NA
10880573,NA,NA
10884456,NA,NA
10896501,NA,NA
10906971,NA,NA
10961362,NA,NA
10966877,NA,NA
10974288,NA,NA
10986290,NA,NA
10992575,NA,7
11001257,NA,NA
11009367,NA,NA
11020575,NA,9
11030897,NA,NA
11033316,NA,NA
11043561,NA,NA
11045141,NA,8
11059610,NA,8
11059916,NA,NA
11079375,NA,NA
11085069,NA,NA
11108050,NA,NA
11114455,NA,NA
11121576,NA,NA
11122002,NA,NA
11140367,NA,NA
11143927,NA,NA
11155717,NA,NA
11172054,NA,NA
11190265,NA,NA
11194404,NA,NA
11194606,NA,8
11219368,NA,8
11221015,NA,NA
11236234,NA,NA
11251679,NA,NA
11252198,NA,NA
11252909,NA,NA
11254225,NA,NA
11254516,NA,NA
11293292,NA,8
11296397,NA,NA
11325830,NA,NA
11332140,NA,NA
11333327,NA,NA
11342562,NA,NA
11346156,NA,NA
11348550,NA,NA
11367956,NA,NA
11372848,NA,NA
11385340,NA,9
11399493,NA,NA
11411461,NA,NA
11412385,NA,8
11429149,NA,NA
11438822,NA,NA
11446218,NA,10
11450297,NA,NA
11476849,NA,NA
11510455,NA,NA
11525684,NA,NA
11529242,NA,10
11538412,NA,NA
11549758,NA,7
11558597,NA,NA
11565024,NA,NA
11573073,NA,NA
11573332,NA,NA
11609750,NA,NA
11611997,NA,NA
11614512,NA,NA
11623242,NA,NA
11636051,NA,NA
11640708,NA,NA
11642152,NA,NA
11642376,NA,8
11643241,NA,10
11652380,NA,NA
11674464,NA,NA
11680474,NA,9
11693392,NA,NA
11742685,NA,NA
11752660,NA,NA
11759191,NA,7
11787245,NA,NA
11799276,NA,NA
11808192,NA,8
11815696,NA,NA
11854641,NA,NA
11861067,NA,NA
11876830,NA,NA
11876949,NA,8
11882291,NA,10
11898007,NA,NA
11924968,NA,NA
11926826,NA,NA
11927402,NA,NA
11928629,NA,NA
11942051,NA,9
11944400,NA,7
11947956,NA,NA
11956706,NA,NA
11960216,NA,8
11962651,NA,NA
11965376,NA,NA
11972394,NA,8
11978703,NA,9
11981171,NA,NA
11993627,NA,NA
11994453,NA,NA
11999728,NA,9
12003284,NA,NA
12012109,NA,NA
12029398,NA,10
12036113,NA,NA
12096305,NA,NA
12115468,NA,4
12123720,NA,NA
12127889,NA,NA
12129427,NA,NA
12132614,NA,NA
12135064,NA,NA
12137254,NA,NA
12146642,NA,NA
12176118,NA,NA
12195320,NA,NA
12197126,NA,10
12206240,NA,NA
12213066,NA,NA
12235307,NA,NA
12239181,NA,NA
12272219,NA,9
12278698,NA,NA
12283945,NA,NA
12287686,NA,NA
12298231,NA,9
12323344,NA,NA
12323929,NA,NA
12331306,NA,NA
12354028,NA,NA
12360037,NA,NA
12392667,NA,NA
12394593,NA,NA
12409917,NA,NA
12418772,NA,NA
12448694,NA,10
12450367,NA,10
12452761,NA,NA
12471470,NA,NA
12475441,NA,NA
12487626,NA,NA
12488108,NA,NA
12491085,NA,NA
12499169,NA,NA
12526876,NA,NA
12562484,NA,8
12570941,NA,NA
12572412,NA,3
12582005,NA,9
12582842,NA,10
12586151,NA,NA
12606235,NA,NA
12612450,NA,NA
12624788,NA,7
12625430,NA,NA
12639533,NA,NA
12643098,NA,NA
12646740,NA,NA
12650536,NA,9
12652202,NA,NA
12654699,NA,NA
12661529,NA,NA
12663745,NA,10
12666650,NA,NA
12678259,NA,NA
12695944,NA,9
12700300,NA,NA
12706726,NA,NA
12734035,NA,NA
12735447,NA,8
12757618,NA,NA
12767766,NA,NA
12769684,NA,NA
12785881,NA,NA
12797418,NA,NA
12820592,NA,NA
12847362,NA,NA
12851873,NA,0
12852584,NA,7
12860000,NA,NA
12865482,NA,NA
12865903,NA,NA
12868232,NA,NA
12888686,NA,NA
12907415,NA,NA
12937727,NA,NA
12939149,NA,NA
12946550,NA,NA
12948135,NA,2
12959055,NA,NA
12977649,NA,NA
12982263,NA,NA
12984060,NA,NA
13018790,NA,NA
13020358,NA,NA
13021022,NA,NA
13021817,NA,NA
13021899,NA,NA
13031341,NA,NA
13038505,NA,NA
13058806,NA,NA
13059239,NA,4
13077932,NA,NA
13083220,NA,NA
13101093,NA,2
13110379,NA,NA
13118629,NA,NA
13122125,NA,9
13146758,NA,NA
13168955,NA,NA
13170223,NA,NA
13170916,NA,NA
13175276,NA,NA
13177760,NA,9
13179771,NA,9
13184267,NA,NA
13216722,NA,NA
13218512,NA,7
13228747,NA,NA
13233695,NA,NA
13252249,NA,NA
13263545,NA,NA
13266569,NA,NA
13280747,NA,NA
13282130,NA,NA
13287034,NA,8
13289405,NA,NA
13326465,NA,9
13342227,NA,NA
13356813,NA,NA
13405426,NA,NA
13416546,NA,NA
13419904,NA,NA
13423650,NA,NA
13424534,NA,NA
13469725,NA,NA
13470350,NA,8
13485559,NA,NA
13497987,NA,NA
13506255,NA,NA
13512955,NA,NA
13517518,NA,NA
13528413,NA,NA
13529175,NA,NA
13545236,NA,NA
13578965,NA,0
13611235,NA,NA
13615233,NA,NA
13630619,NA,NA
13642110,NA,NA
13655835,NA,NA
13671363,NA,NA
13673176,NA,7
13685809,NA,NA
13694332,NA,NA
13694803,NA,9
13697983,NA,NA
13700160,NA,10
13726750,NA,NA
13737316,NA,NA
13744532,NA,NA
13759982,NA,NA
13791023,NA,NA
13846568,NA,NA
13855645,NA,NA
13857403,NA,NA
13859358,NA,NA
13881688,NA,NA
13893451,NA,NA
13942781,NA,NA
13958719,NA,NA
13985057,NA,7
13987313,NA,NA
14000951,NA,NA
14008984,NA,NA
14009699,NA,NA
14017968,NA,NA
14029479,NA,NA
14050612,NA,6
14068110,NA,NA
14073647,NA,NA
14090683,NA,8
14098105,NA,NA
14104945,NA,NA
14111211,NA,NA
14128935,NA,NA
14135044,NA,NA
14153316,NA,NA
14156380,NA,NA
14175204,NA,NA
14177879,NA,7
14178878,NA,NA
14189479,NA,NA
14196538,NA,NA
14202317,NA,NA
14222799,NA,NA
14233735,NA,NA
14238653,NA,NA
14240249,NA,NA
14246358,NA,NA
14247740,NA,NA
14264637,NA,NA
14268191,NA,NA
14282909,NA,NA
14285828,NA,NA
14298793,NA,NA
14327175,NA,4
14333089,NA,NA
14353810,NA,9
14356120,NA,10
14370676,NA,NA
14385344,NA,NA
14429337,NA,NA
14441682,NA,NA
14486611,NA,NA
14492570,NA,NA
14533582,NA,9
14539024,NA,10
14564857,NA,NA
14624389,NA,NA
14624900,NA,10
14625436,NA,NA
14628293,NA,NA
14667675,NA,NA
14671643,NA,NA
14675720,NA,NA
14681160,NA,NA
14691264,NA,NA
14696653,NA,NA
14704234,NA,NA
14717927,NA,NA
14718958,NA,NA
14725778,NA,NA
14726833,NA,NA
14750595,NA,NA
14750993,NA,NA
14767218,NA,NA
14780537,NA,NA
14784888,NA,NA
14784912,NA,NA
14785726,NA,NA
14789391,NA,NA
14795419,NA,NA
14797899,NA,NA
14802716,NA,NA
14814004,NA,NA
14821786,NA,9
14823685,NA,NA
14826127,NA,NA
14827199,NA,10
14829521,NA,NA
14830238,NA,NA
14856998,NA,NA
14860080,NA,NA
14882001,NA,NA
14894540,NA,NA
14897456,NA,NA
14935296,NA,10
14957997,NA,NA
14959538,NA,NA
14960489,NA,9
14963461,NA,10
14963780,NA,NA
14968721,NA,NA
14990286,NA,NA
14998045,NA,NA
15001838,NA,NA
15008741,NA,NA
15016335,NA,NA
15082435,NA,NA
15099303,NA,NA
15103762,NA,10
15140402,NA,NA
15159257,NA,NA
15164169,NA,NA
15171073,NA,NA
15176358,NA,NA
15199397,NA,NA
15205801,NA,5
15218130,NA,NA
15221044,NA,NA
15243656,NA,NA
15286805,NA,0
15301463,NA,NA
15305427,NA,9
15310315,NA,NA
15330052,NA,NA
15332098,NA,NA
15360370,NA,NA
15362642,NA,9
15375555,NA,NA
15386043,NA,10
15415466,NA,10
15417505,NA,NA
15428399,NA,NA
15434167,NA,NA
15439659,NA,NA
15442030,NA,NA
15447982,NA,NA
15451946,NA,NA
15452945,NA,NA
15462927,NA,NA
15465226,NA,NA
15485365,NA,NA
15525330,NA,NA
15531099,NA,9
15534224,NA,NA
15544552,NA,10
15573704,NA,NA
15575016,NA,NA
15581393,NA,NA
15588169,NA,7
15596180,NA,NA
15596766,NA,9
15599500,NA,NA
15604398,NA,NA
15611778,NA,NA
15616237,NA,10
15618573,NA,NA
15628581,NA,NA
15638173,NA,NA
15650719,NA,9
15655437,NA,NA
15660924,NA,NA
15663346,NA,NA
15664455,NA,NA
15668115,NA,NA
15675783,NA,NA
15688885,NA,NA
15694570,NA,NA
15700731,NA,NA
15713301,NA,NA
15714966,NA,NA
15717356,NA,NA
15721868,NA,NA
15726984,NA,NA
15729905,NA,NA
15739828,NA,7
15743188,NA,NA
15748061,NA,NA
15752782,NA,NA
15766513,NA,NA
15770963,NA,NA
15776174,NA,NA
15787241,NA,NA
15802766,NA,NA
15822517,NA,NA
15842557,NA,NA
15845934,NA,NA
15846839,NA,NA
15847126,NA,NA
15851856,NA,NA
15858762,NA,NA
15875883,NA,NA
15890959,NA,8
15896839,NA,NA
15905401,NA,NA
15908102,NA,NA
15908895,NA,NA
15917074,NA,NA
15940573,NA,NA
15960965,NA,NA
15961824,NA,NA
15963613,NA,NA
15986049,NA,NA
15993965,NA,NA
15999971,NA,6
16000270,NA,3
16004219,NA,NA
16024589,NA,NA
16027591,NA,NA
16049506,NA,8
16054031,NA,NA
16082827,NA,NA
16086893,NA,10
16102974,NA,NA
16134496,NA,0
16138861,NA,NA
16139317,NA,NA
16164094,NA,6
16174483,NA,NA
16198141,NA,NA
16202891,NA,NA
16214500,NA,5
16222162,NA,NA
16222969,NA,NA
16229653,NA,NA
16232710,NA,10
16248984,NA,NA
16273764,NA,NA
16293346,NA,NA
16294239,NA,NA
16316629,NA,NA
16351850,NA,NA
16354305,NA,NA
16358120,NA,NA
16379368,NA,NA
16394429,NA,NA
16402268,NA,NA
16410199,NA,NA
16416234,NA,NA
16427476,NA,NA
16434290,NA,NA
16450702,NA,NA
16463441,NA,NA
16466659,NA,NA
16476315,NA,NA
16485201,NA,NA
16494885,NA,NA
16496511,NA,NA
16501522,NA,NA
16542134,NA,NA
16561045,NA,NA
16562955,NA,NA
16567560,NA,NA
16586063,NA,NA
16590076,NA,NA
16592284,NA,NA
16602000,NA,NA
16621287,NA,8
16628180,NA,NA
16645249,NA,NA
16661542,NA,2
16671452,NA,NA
16671564,NA,7
16671636,NA,NA
16673767,NA,NA
16675367,NA,NA
16692301,NA,NA
16695919,NA,NA
16710428,NA,NA
16744831,NA,NA
16747637,NA,NA
16750266,NA,NA
16757136,NA,NA
16764063,NA,7
16775604,NA,NA
16780853,NA,NA
16824693,NA,NA
16832179,NA,NA
16865979,NA,NA
16879837,NA,NA
16883023,NA,NA
16911599,NA,NA
16914392,NA,NA
16937150,NA,NA
16947893,NA,NA
16953808,NA,10
16964671,NA,9
16985118,NA,NA
16993532,NA,NA
17000661,NA,NA
17002061,NA,NA
17003224,NA,10
17018376,NA,NA
17022463,NA,NA
17041659,NA,6
17071749,NA,3
17081638,NA,NA
17082347,NA,NA
17089458,NA,8
17098209,NA,NA
17109913,NA,NA
17113386,NA,NA
17131781,NA,NA
17134653,NA,NA
17203933,NA,NA
17204780,NA,NA
17218227,NA,9
17219905,NA,10
17225972,NA,NA
17233478,NA,NA
17234628,NA,NA
17242732,NA,7
17248159,NA,NA
17250577,NA,NA
17261620,NA,NA
17273157,NA,NA
17281456,NA,NA
17300066,NA,7
17304521,NA,NA
17312588,NA,NA
17358909,NA,NA
17373803,NA,NA
17379546,NA,7
17400191,NA,9
17408344,NA,NA
17408903,NA,NA
17425126,NA,NA
17426204,NA,NA
17442652,NA,NA
17452124,NA,NA
17471863,NA,10
17491946,NA,NA
17497523,NA,10
17499283,NA,NA
17514267,NA,NA
17524496,NA,NA
17526330,NA,NA
17545129,NA,NA
17553108,NA,NA
17594217,NA,7
17603671,NA,NA
17611375,NA,NA
17613187,NA,NA
17665216,NA,NA
17685255,NA,9
17690636,NA,NA
17690943,NA,0
17692136,NA,9
17693785,NA,NA
17707780,NA,NA
17718323,NA,7
17725936,NA,NA
17732678,NA,NA
17733976,NA,NA
17747846,NA,NA
17759475,NA,NA
17766982,NA,NA
17781803,NA,NA
17819943,NA,NA
17821756,NA,8
17829669,NA,NA
17845831,NA,NA
17854517,NA,NA
17886949,NA,NA
17903723,NA,NA
17921622,NA,NA
17943302,NA,NA
17945202,NA,NA
17945557,NA,NA
17958052,NA,NA
17967975,NA,9
17972072,NA,9
17972236,NA,NA
18021504,NA,7
18038271,NA,NA
18056185,NA,NA
18059165,NA,NA
18061409,NA,NA
18061892,NA,NA
18066706,NA,9
18068465,NA,8
18079724,NA,NA
18084089,NA,NA
18093145,NA,NA
18094581,NA,9
18101053,NA,NA
18102825,NA,NA
18104316,NA,NA
18105837,NA,NA
18109473,NA,10
18117545,NA,NA
18147497,NA,NA
18155738,NA,NA
18160091,NA,8
18176094,NA,10
18179216,NA,NA
18244112,NA,NA
18247990,NA,NA
18254682,NA,NA
18255341,NA,NA
18271414,NA,9
18273843,NA,NA
18276942,NA,NA
18282896,NA,NA
18283985,NA,NA
18320655,NA,7
18322932,NA,NA
18352064,NA,NA
18358149,NA,NA
18365527,NA,NA
18374471,NA,NA
18376607,NA,NA
18412380,NA,NA
18428702,NA,6
18431680,NA,NA
18441355,NA,NA
18443934,NA,NA
18445928,NA,NA
18447641,NA,NA
18459633,NA,NA
18478698,NA,8
18480925,NA,NA
18485389,NA,NA
18493521,NA,NA
18515999,NA,NA
18524890,NA,NA
18526253,NA,9
18537651,NA,NA
18545151,NA,NA
18553765,NA,NA
18560589,NA,NA
18577971,NA,NA
18584434,NA,9
18587234,NA,NA
18611967,NA,10
18615398,NA,NA
18619062,NA,NA
18619182,NA,NA
18625739,NA,10
18631255,NA,NA
18658271,NA,2
18663954,NA,10
18667385,NA,9
18671629,NA,NA
18689409,NA,10
18696855,NA,NA
18709195,NA,NA
18710797,NA,NA
18732920,NA,NA
18733834,NA,NA
18743544,NA,7
18749184,NA,NA
18749242,NA,NA
18750097,NA,NA
18751868,NA,NA
18755775,NA,NA
18756209,NA,NA
18763302,NA,NA
18793777,NA,NA
18810868,NA,9
18830487,NA,NA
18848760,NA,NA
18854095,NA,NA
18859099,NA,NA
18860927,NA,NA
18862763,NA,NA
18862894,NA,NA
18864593,NA,NA
18871996,NA,10
18872092,NA,NA
18901592,NA,NA
18905645,NA,NA
18906999,NA,NA
18930625,NA,NA
18940604,NA,NA
18943946,NA,NA
18952983,NA,NA
18968690,NA,NA
18973437,NA,NA
18974741,NA,NA
18979247,NA,NA
18985133,NA,NA
19002854,NA,NA
19003432,NA,NA
19015587,NA,NA
19019406,NA,NA
19033110,NA,NA
19070735,NA,NA
19073649,NA,NA
19112233,NA,NA
19116144,NA,NA
19122151,NA,NA
19128288,NA,NA
19136688,NA,10
19150090,NA,9
19258891,NA,NA
19280407,NA,NA
19287655,NA,NA
19298528,NA,NA
19309115,NA,NA
19315950,NA,NA
19316950,NA,NA
19324936,NA,NA
19329515,NA,8
19343424,NA,NA
19343739,NA,NA
19348244,NA,NA
19363815,NA,6
19404718,NA,9
19425704,NA,NA
19429825,NA,NA
19432594,NA,NA
19444156,NA,2
19447821,NA,9
19464641,NA,NA
19510076,NA,NA
19515820,NA,NA
19537764,NA,NA
19545369,NA,NA
19548893,NA,NA
19554992,NA,NA
19564428,NA,NA
19575113,NA,NA
19597500,NA,NA
19608798,NA,8
19628521,NA,7
19638751,NA,9
19642221,NA,NA
19643359,NA,NA
19656388,NA,NA
19674886,NA,10
19680859,NA,NA
19684148,NA,NA
19689235,NA,4
19701592,NA,NA
19719035,NA,NA
19723430,NA,8
19725407,NA,10
19727125,NA,10
19741007,NA,NA
19742335,NA,NA
19743771,NA,9
19744082,NA,NA
19771635,NA,NA
19790329,NA,NA
19794363,NA,10
19795400,NA,7
19800149,NA,NA
19811452,NA,NA
19816071,NA,NA
19818075,NA,NA
19823194,NA,NA
19834358,NA,NA
19855592,NA,NA
19856977,NA,NA
19866407,NA,NA
19873650,NA,NA
19912578,NA,NA
19923630,NA,NA
19924085,NA,NA
19926602,NA,NA
19941655,NA,10
19944415,NA,NA
19984432,NA,NA
20032486,NA,NA
20035180,NA,NA
20042362,NA,NA
20046434,NA,NA
20049093,NA,NA
20054613,NA,7
20072225,NA,NA
20073534,NA,NA
20088639,NA,NA
20095851,NA,10
20097807,NA,10
20106282,NA,NA
20122900,NA,NA
20136718,NA,NA
20167958,NA,NA
20169991,NA,NA
20206796,NA,NA
20212277,NA,NA
20220219,NA,NA
20222265,NA,8
20245880,NA,NA
20250222,NA,NA
20252993,NA,NA
20259747,NA,NA
20273838,NA,NA
20286919,NA,NA
20323157,NA,NA
20326968,NA,NA
20335843,NA,NA
20350395,NA,9
20363447,NA,NA
20386575,NA,NA
20387586,NA,NA
20407682,NA,1
20414826,NA,10
20435560,NA,NA
20440197,NA,NA
20445352,NA,NA
20450057,NA,NA
20460561,NA,NA
20466428,NA,NA
20475582,NA,NA
20479123,NA,NA
20495031,NA,NA
20506955,NA,NA
20507835,NA,NA
20515664,NA,NA
20517608,NA,7
20522454,NA,NA
20523870,NA,7
20526380,NA,NA
20531824,NA,NA
20534503,NA,NA
20538198,NA,NA
20555171,NA,NA
20567507,NA,NA
20570284,NA,NA
20627731,NA,NA
20632803,NA,10
20640039,NA,NA
20641697,NA,NA
20687395,NA,NA
20689032,NA,7
20695990,NA,NA
20705304,NA,10
20706899,NA,NA
20716182,NA,NA
20724831,NA,NA
20726400,NA,NA
20739787,NA,6
20746665,NA,NA
20790514,NA,NA
20794605,NA,7
20811195,NA,NA
20839095,NA,NA
20845644,NA,NA
20846323,NA,7
20868127,NA,8
20874254,NA,NA
20875177,NA,NA
20892685,NA,NA
20910069,NA,NA
20921206,NA,NA
20930476,NA,NA
20931874,NA,NA
20934537,NA,NA
20946103,NA,9
20948858,NA,8
20957269,NA,NA
20969802,NA,NA
20974755,NA,NA
20997791,NA,NA
21002477,NA,NA
21026349,NA,7
21050851,NA,NA
21097057,NA,NA
21106925,NA,NA
21121797,NA,NA
